Student ID,Batch Number,Year,Branch,Hostel,Group Number,Total Courses,Courses Allotted,Slots Allotted,Home Latitude,Home Longitude
2021EE30035,4EE3,4,EE3,satpura,4,10,"ELL363, ELD431, ELP303, ELP332, MTL502, ELL101, ELL305, HUL242, MCL341, HUL380","D, P, F, B, AA, AF, E, A, K, H",28.54822844,77.18791238
2021EE30036,4EE3,4,EE3,himadri,2,10,"ELL363, ELD431, ELP303, ELP332, MTL411, ELL313, ELL101, HUL334, MLL181, HUL243","D, P, F, B, C, E, AF, A, H, M",28.5452966,77.1971108
2021EE30037,4EE3,4,EE3,himadri,1,10,"ELL363, ELD431, ELP303, ELP332, CML101, ELL101, ELL409, HUL376, PYL101, HUL380","D, P, F, B, C, AF, A, M, AA, H",28.5452966,77.1971108
2021EE30038,4EE3,4,EE3,kailash,3,11,"ELL363, ELD431, ELP303, ELP332, MLL100, ELL101, ELL402, MTL501, HUL356, HUL271, HUL380","D, P, F, B, E, AF, K, AB, M, A, H",28.5446385,77.1965784
2021EE30039,4EE3,4,EE3,zanskar,4,9,"ELL363, ELD431, ELP303, ELP332, BBL133, ELL101, ELL203, HUL242, SBL100","D, P, F, B, H, AF, E, A, C",28.54682592857143,77.18636504285715
2021EE30040,4EE3,4,EE3,udaigiri,3,11,"ELL363, ELD431, ELP303, ELP332, APL100, ELL305, ELL101, PYL557, HSL513, HUL212, HUL380","D, P, F, B, A, E, AF, C, AB, M, H",28.547653,77.1893514
2021EE30041,4EE3,4,EE3,jwala,3,11,"ELL363, ELD431, ELP303, ELP332, MSL302, ELL305, ELL101, PYL101, MCL140, HUL212, HUL380","D, P, F, B, A, E, AF, AA, C, M, H",28.5497073,77.1839684
2021EE30042,4EE3,4,EE3,jwala,1,10,"ELL363, ELD431, ELP303, ELP332, MLL181, ELL101, ELL202, SBL100, HSL541, HUL239","D, P, F, B, H, AF, A, C, AB, M",28.5497073,77.1839684
2021EE30043,4EE3,4,EE3,karakoram,4,10,"ELL363, ELD431, ELP303, ELP332, HUL242, ELL101, ELL305, COL100, SBL100, HUL380","D, P, F, B, A, AF, E, AB, C, H",28.5477768,77.1829565
2021EE30044,4EE3,4,EE3,kailash,4,11,"ELL363, ELD431, ELP303, ELP332, APL100, ELL305, ELL101, MCL140, MTL501, HUL243, HUL316","D, P, F, B, AA, E, AF, C, AB, M, A",28.5446385,77.1965784
2021EE30045,4EE3,4,EE3,himadri,4,9,"ELL363, ELD431, ELP303, ELP332, HUL243, ELL203, ELL101, MTL601, CML101","D, P, F, B, A, E, AF, H, C",28.5452966,77.1971108
2021EE30046,4EE3,4,EE3,udaigiri,4,11,"ELL363, ELD431, ELP303, ELP332, CML681, ELL313, ELL101, HUL242, HSL511, HUL213, HUL380","D, P, F, B, K, E, AF, M, AA, A, H",28.547653,77.1893514
2021EE30047,4EE3,4,EE3,nilgiri,4,10,"ELL363, ELD431, ELP303, ELP332, HUL243, ELL313, ELL402, COL100, CML513, HUL380","D, P, F, B, A, E, K, AB, C, H",28.5466899,77.1823954
2021EE30048,4EE3,4,EE3,nilgiri,4,11,"ELL363, ELD431, ELP303, ELP332, CML101, ELL101, ELL305, HUL239, MTL501, HUL213, HUL380","D, P, F, B, C, AF, E, M, AB, A, H",28.5466899,77.1823954
2021EE30049,4EE3,4,EE3,kailash,2,11,"ELL363, ELD431, ELP303, ELP332, HUL271, ELL101, ELL203, CML513, APL100, HUL212, HUL380","D, P, F, B, A, AF, E, C, AA, M, H",28.5446385,77.1965784
2021EE30050,4EE3,4,EE3,zanskar,4,10,"ELL363, ELD431, ELP303, ELP332, HUL267, ELL101, ELL203, MTL601, APL380, HUL239","D, P, F, B, A, AF, E, H, C, M",28.54682592857143,77.18636504285715
2021EE30051,4EE3,4,EE3,himadri,1,11,"ELL363, ELD431, ELP303, ELP332, MLL100, ELL101, ELL409, PYL101, MCL211, HUL212, HUL380","D, P, F, B, E, AF, A, AA, C, M, H",28.5452966,77.1971108
2021EE30052,4EE3,4,EE3,jwala,2,11,"ELL363, ELD431, ELP303, ELP332, COL100, ELL203, ELL101, SBL100, PYL102, HUL271, HUL356","D, P, F, B, AB, E, AF, C, H, A, M",28.5497073,77.1839684
2021EE30053,4EE3,4,EE3,kumaon,4,10,"ELL363, ELD431, ELP303, ELP332, HUL242, ELL101, ELL402, CLL261, CVL100B, HUL380","D, P, F, B, A, AF, K, E, C, H",28.5492593,77.1852118
2021EE30054,4EE3,4,EE3,shivalik,1,10,"ELL363, ELD431, ELP303, ELP332, HUL267, ELL101, ELL305, HUL356, PYL101, HUL380","D, P, F, B, A, AF, E, M, AA, H",28.54721833846154,77.18590926923076
2024ES0001,1ES,1,ES,girnar,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5476382,77.1888821
2024ES0002,1ES,1,ES,himadri,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5452966,77.1971108
2024ES0003,1ES,1,ES,udaigiri,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.547653,77.1893514
2024ES0004,1ES,1,ES,karakoram,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5477768,77.1829565
2024ES0005,1ES,1,ES,himadri,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5452966,77.1971108
2024ES0006,1ES,1,ES,shivalik,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0007,1ES,1,ES,aravali,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5487815,77.1834633
2024ES0008,1ES,1,ES,jwala,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5497073,77.1839684
2024ES0009,1ES,1,ES,shivalik,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0010,1ES,1,ES,shivalik,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0011,1ES,1,ES,shivalik,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0012,1ES,1,ES,zanskar,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54682592857143,77.18636504285715
2024ES0013,1ES,1,ES,karakoram,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5477768,77.1829565
2024ES0014,1ES,1,ES,udaigiri,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.547653,77.1893514
2024ES0015,1ES,1,ES,shivalik,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0016,1ES,1,ES,satpura,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54822844,77.18791238
2024ES0017,1ES,1,ES,himadri,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5452966,77.1971108
2024ES0018,1ES,1,ES,vindhyachal,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54845418108108,77.18637481621622
2024ES0019,1ES,1,ES,girnar,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5476382,77.1888821
2024ES0020,1ES,1,ES,udaigiri,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.547653,77.1893514
2024ES0021,1ES,1,ES,satpura,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54822844,77.18791238
2024ES0022,1ES,1,ES,aravali,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5487815,77.1834633
2024ES0023,1ES,1,ES,karakoram,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5477768,77.1829565
2024ES0024,1ES,1,ES,shivalik,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0025,1ES,1,ES,kumaon,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5492593,77.1852118
2024ES0026,1ES,1,ES,jwala,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5497073,77.1839684
2024ES0027,1ES,1,ES,shivalik,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0028,1ES,1,ES,nilgiri,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5466899,77.1823954
2024ES0029,1ES,1,ES,satpura,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54822844,77.18791238
2024ES0030,1ES,1,ES,udaigiri,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.547653,77.1893514
2024ES0031,1ES,1,ES,nilgiri,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5466899,77.1823954
2024ES0032,1ES,1,ES,jwala,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5497073,77.1839684
2024ES0033,1ES,1,ES,himadri,3,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5452966,77.1971108
2024ES0034,1ES,1,ES,himadri,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5452966,77.1971108
2024ES0035,1ES,1,ES,girnar,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5476382,77.1888821
2024ES0036,1ES,1,ES,shivalik,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54721833846154,77.18590926923076
2024ES0037,1ES,1,ES,nilgiri,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5466899,77.1823954
2024ES0038,1ES,1,ES,aravali,2,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.5487815,77.1834633
2024ES0039,1ES,1,ES,udaigiri,4,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.547653,77.1893514
2024ES0040,1ES,1,ES,satpura,1,8,"APL100, CML101, MTL100, MCP100, MCP101, NIN100, NEN110, NLN100","A, AF, D, P, P, X, X, X",28.54822844,77.18791238
2023ES0001,2ES,2,ES,aravali,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL275","C, E, TBA, TBA, TBA, TBA, F, M",28.5487815,77.1834633
2023ES0002,2ES,2,ES,zanskar,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL231","C, E, TBA, TBA, TBA, TBA, F, A",28.54682592857143,77.18636504285715
2023ES0003,2ES,2,ES,shivalik,3,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, A",28.54721833846154,77.18590926923076
2023ES0004,2ES,2,ES,kumaon,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL231","C, E, TBA, TBA, TBA, TBA, F, A",28.5492593,77.1852118
2023ES0005,2ES,2,ES,zanskar,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL261","C, E, TBA, TBA, TBA, TBA, F, M",28.54682592857143,77.18636504285715
2023ES0006,2ES,2,ES,satpura,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL253","C, E, TBA, TBA, TBA, TBA, F, M",28.54822844,77.18791238
2023ES0007,2ES,2,ES,aravali,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL275","C, E, TBA, TBA, TBA, TBA, F, M",28.5487815,77.1834633
2023ES0008,2ES,2,ES,girnar,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL231","C, E, TBA, TBA, TBA, TBA, F, A",28.5476382,77.1888821
2023ES0009,2ES,2,ES,jwala,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, A",28.5497073,77.1839684
2023ES0010,2ES,2,ES,vindhyachal,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL267","C, E, TBA, TBA, TBA, TBA, F, A",28.54845418108108,77.18637481621622
2023ES0011,2ES,2,ES,girnar,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL231","C, E, TBA, TBA, TBA, TBA, F, A",28.5476382,77.1888821
2023ES0012,2ES,2,ES,satpura,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.54822844,77.18791238
2023ES0013,2ES,2,ES,aravali,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL271","C, E, TBA, TBA, TBA, TBA, F, A",28.5487815,77.1834633
2023ES0014,2ES,2,ES,udaigiri,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL253","C, E, TBA, TBA, TBA, TBA, F, M",28.547653,77.1893514
2023ES0015,2ES,2,ES,nilgiri,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, M",28.5466899,77.1823954
2023ES0016,2ES,2,ES,kumaon,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.5492593,77.1852118
2023ES0017,2ES,2,ES,kumaon,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL239","C, E, TBA, TBA, TBA, TBA, F, M",28.5492593,77.1852118
2023ES0018,2ES,2,ES,kumaon,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, M",28.5492593,77.1852118
2023ES0019,2ES,2,ES,zanskar,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, A",28.54682592857143,77.18636504285715
2023ES0020,2ES,2,ES,nilgiri,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL256","C, E, TBA, TBA, TBA, TBA, F, A",28.5466899,77.1823954
2023ES0021,2ES,2,ES,kailash,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL275","C, E, TBA, TBA, TBA, TBA, F, M",28.5446385,77.1965784
2023ES0022,2ES,2,ES,nilgiri,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL267","C, E, TBA, TBA, TBA, TBA, F, A",28.5466899,77.1823954
2023ES0023,2ES,2,ES,zanskar,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL231","C, E, TBA, TBA, TBA, TBA, F, A",28.54682592857143,77.18636504285715
2023ES0024,2ES,2,ES,karakoram,3,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL256","C, E, TBA, TBA, TBA, TBA, F, A",28.5477768,77.1829565
2023ES0025,2ES,2,ES,nilgiri,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.5466899,77.1823954
2023ES0026,2ES,2,ES,himadri,3,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, A",28.5452966,77.1971108
2023ES0027,2ES,2,ES,nilgiri,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.5466899,77.1823954
2023ES0028,2ES,2,ES,jwala,3,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, A",28.5497073,77.1839684
2023ES0029,2ES,2,ES,satpura,3,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, M",28.54822844,77.18791238
2023ES0030,2ES,2,ES,karakoram,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.5477768,77.1829565
2023ES0031,2ES,2,ES,aravali,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, M",28.5487815,77.1834633
2023ES0032,2ES,2,ES,himadri,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL213","C, E, TBA, TBA, TBA, TBA, F, A",28.5452966,77.1971108
2023ES0033,2ES,2,ES,udaigiri,3,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.547653,77.1893514
2023ES0034,2ES,2,ES,kailash,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL253","C, E, TBA, TBA, TBA, TBA, F, M",28.5446385,77.1965784
2023ES0035,2ES,2,ES,himadri,1,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL243","C, E, TBA, TBA, TBA, TBA, F, A",28.5452966,77.1971108
2023ES0036,2ES,2,ES,zanskar,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL231","C, E, TBA, TBA, TBA, TBA, F, A",28.54682592857143,77.18636504285715
2023ES0037,2ES,2,ES,karakoram,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL242","C, E, TBA, TBA, TBA, TBA, F, A",28.5477768,77.1829565
2023ES0038,2ES,2,ES,aravali,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL253","C, E, TBA, TBA, TBA, TBA, F, M",28.5487815,77.1834633
2023ES0039,2ES,2,ES,vindhyachal,4,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL261","C, E, TBA, TBA, TBA, TBA, F, M",28.54845418108108,77.18637481621622
2023ES0040,2ES,2,ES,aravali,2,8,"MCL140, MLL100, CVL100, ESL371, APL105, ESL200, ESL280, HUL253","C, E, TBA, TBA, TBA, TBA, F, M",28.5487815,77.1834633
2022ES0001,3ES,3,ES,aravali,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL330, HUL261","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5487815,77.1834633
2022ES0002,3ES,3,ES,aravali,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL263, HUL212","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5487815,77.1834633
2022ES0003,3ES,3,ES,shivalik,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL100, HUL243","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.54721833846154,77.18590926923076
2022ES0004,3ES,3,ES,karakoram,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL243","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.5477768,77.1829565
2022ES0005,3ES,3,ES,himadri,1,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL261","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.5452966,77.1971108
2022ES0006,3ES,3,ES,nilgiri,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL263, HUL243","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5466899,77.1823954
2022ES0007,3ES,3,ES,kailash,4,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL263, HUL242","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5446385,77.1965784
2022ES0008,3ES,3,ES,kailash,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL330, HUL239","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5446385,77.1965784
2022ES0009,3ES,3,ES,zanskar,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL330, HUL239","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.54682592857143,77.18636504285715
2022ES0010,3ES,3,ES,vindhyachal,1,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL243","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.54845418108108,77.18637481621622
2022ES0011,3ES,3,ES,karakoram,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL242","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.5477768,77.1829565
2022ES0012,3ES,3,ES,karakoram,1,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL212","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.5477768,77.1829565
2022ES0013,3ES,3,ES,himadri,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL100, HUL212","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5452966,77.1971108
2022ES0014,3ES,3,ES,nilgiri,1,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL100, HUL253","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5466899,77.1823954
2022ES0015,3ES,3,ES,vindhyachal,1,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL263, HUL239","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.54845418108108,77.18637481621622
2022ES0016,3ES,3,ES,aravali,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL100, HUL253","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5487815,77.1834633
2022ES0017,3ES,3,ES,satpura,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL100, HUL242","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.54822844,77.18791238
2022ES0018,3ES,3,ES,shivalik,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL243","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.54721833846154,77.18590926923076
2022ES0019,3ES,3,ES,shivalik,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL330, HUL212","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.54721833846154,77.18590926923076
2022ES0020,3ES,3,ES,himadri,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL263, HUL261","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5452966,77.1971108
2022ES0021,3ES,3,ES,himadri,1,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL253","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.5452966,77.1971108
2022ES0022,3ES,3,ES,kailash,2,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL253","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.5446385,77.1965784
2022ES0023,3ES,3,ES,kumaon,3,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL330, HUL212","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, E, M",28.5492593,77.1852118
2022ES0024,3ES,3,ES,vindhyachal,4,15,"ESL373, ESL361, ESL390, ESL400, ESL261, ESL220, ESL262, SBL100, ESL341, ESL352, ESP260, ESP300, ESD400, ESL300, HUL261","TBA, TBA, B, D, F, H, TBA, C, A, TBA, TBA, TBA, P, J, M",28.54845418108108,77.18637481621622
